gene_id,gene_name,chromosome,gene_start,gene_end,gene_strand,transcript_id,transcript_name,transcript_start,transcript_end,TSS,TES,gene_id_unversioned
ENSG00000187242.5,KRT12,chr17,40860943,40867224,-,ENST00000251643.5,KRT12-201,40861303,40867223,40867223,40861303,ENSG00000187242
ENSG00000171431.3,KRT20,chr17,40875941,40885227,-,ENST00000167588.3,KRT20-201,40875941,40885227,40885227,40875941,ENSG00000171431
ENSG00000234477.1,AC004231.1,chr17,40921430,40975926,+,ENST00000418393.1,AC004231.1-201,40921430,40975926,40921430,40975926,ENSG00000234477
ENSG00000108244.16,KRT23,chr17,40922696,40937634,-,ENST00000462312.5,KRT23-203,40922700,40937584,40937584,40922700,ENSG00000108244
ENSG00000196859.7,KRT39,chr17,40958417,40966892,-,ENST00000355612.6,KRT39-201,40958417,40966892,40966892,40958417,ENSG00000196859
ENSG00000204889.10,KRT40,chr17,40977716,40987135,-,ENST00000398486.2,KRT40-202,40977882,40987135,40987135,40977882,ENSG00000204889
ENSG00000212899.2,KRTAP3-3,chr17,40993430,40994133,-,ENST00000391586.2,KRTAP3-3-201,40993430,40994133,40994133,40993430,ENSG00000212899
ENSG00000212900.2,KRTAP3-2,chr17,40999193,40999894,-,ENST00000391587.2,KRTAP3-2-201,40999193,40999894,40999894,40999193,ENSG00000212900
ENSG00000226776.1,KRTAP3-4P,chr17,41004481,41004760,-,ENST00000430780.1,KRTAP3-4P-201,41004481,41004760,41004760,41004481,ENSG00000226776
ENSG00000212901.3,KRTAP3-1,chr17,41008521,41019324,-,ENST00000581033.1,KRTAP3-1-202,41008521,41019324,41019324,41008521,ENSG00000212901
ENSG00000221852.4,KRTAP1-5,chr17,41026026,41027202,-,ENST00000361883.5,KRTAP1-5-201,41026026,41027202,41027202,41026026,ENSG00000221852
ENSG00000204887.4,KRTAP1-4,chr17,41029697,41030104,-,ENST00000377747.4,KRTAP1-4-201,41029697,41030104,41030104,41029697,ENSG00000204887
ENSG00000221880.3,KRTAP1-3,chr17,41033884,41034855,-,ENST00000344363.6,KRTAP1-3-201,41033884,41034855,41034855,41033884,ENSG00000221880
ENSG00000188581.8,KRTAP1-1,chr17,41040559,41041461,-,ENST00000306271.4,KRTAP1-1-201,41040559,41041461,41041461,41040559,ENSG00000188581
ENSG00000212725.3,KRTAP2-1,chr17,41046541,41047316,-,ENST00000542137.1,KRTAP2-1-202,41046791,41047267,41047267,41046791,ENSG00000212725
ENSG00000214518.3,KRTAP2-2,chr17,41054498,41055230,-,ENST00000542910.1,KRTAP2-2-202,41054750,41055211,41055211,41054750,ENSG00000214518
ENSG00000212724.3,KRTAP2-3,chr17,41059240,41060114,-,ENST00000391418.3,KRTAP2-3-201,41059240,41060114,41060114,41059240,ENSG00000212724
ENSG00000213417.3,KRTAP2-4,chr17,41065116,41065879,-,ENST00000394015.3,KRTAP2-4-201,41065116,41065879,41065879,41065116,ENSG00000213417
ENSG00000237230.1,KRTAP2-5P,chr17,41071946,41072341,+,ENST00000446109.1,KRTAP2-5P-201,41071946,41072341,41071946,41072341,ENSG00000237230
ENSG00000240871.5,KRTAP4-7,chr17,41084150,41085141,+,ENST00000621138.1,KRTAP4-7-202,41084207,41084674,41084207,41084674,ENSG00000240871
ENSG00000204880.7,KRTAP4-8,chr17,41096981,41098141,-,ENST00000318329.6,KRTAP4-8-201,41097527,41098084,41098084,41097527,ENSG00000204880
ENSG00000241241.1,KRTAP4-16,chr17,41101502,41102209,-,ENST00000440582.1,KRTAP4-16-201,41101502,41102209,41102209,41101502,ENSG00000241241
ENSG00000212722.7,KRTAP4-9,chr17,41105332,41106488,+,ENST00000617453.1,KRTAP4-9-202,41105389,41106021,41105389,41106021,ENSG00000212722
ENSG00000212721.3,KRTAP4-11,chr17,41117181,41118360,-,ENST00000391413.3,KRTAP4-11-201,41117181,41118360,41118360,41117181,ENSG00000212721
ENSG00000213416.3,KRTAP4-12,chr17,41123091,41124167,-,ENST00000394014.1,KRTAP4-12-201,41123091,41124167,41124167,41123091,ENSG00000213416
ENSG00000198090.3,KRTAP4-6,chr17,41139433,41140487,-,ENST00000345847.4,KRTAP4-6-201,41139433,41140487,41140487,41139433,ENSG00000198090
ENSG00000198271.4,KRTAP4-5,chr17,41148924,41149802,-,ENST00000343246.5,KRTAP4-5-201,41148924,41149802,41149802,41148924,ENSG00000198271
ENSG00000171396.11,KRTAP4-4,chr17,41159651,41160731,-,ENST00000390661.4,KRTAP4-4-201,41159651,41160731,41160731,41159651,ENSG00000171396
ENSG00000196156.4,KRTAP4-3,chr17,41167231,41168194,-,ENST00000391356.3,KRTAP4-3-201,41167231,41168194,41168194,41167231,ENSG00000196156
ENSG00000244537.2,KRTAP4-2,chr17,41177446,41178208,-,ENST00000377726.2,KRTAP4-2-201,41177446,41178208,41178208,41177446,ENSG00000244537
ENSG00000198443.6,KRTAP4-1,chr17,41184102,41185342,-,ENST00000620667.1,KRTAP4-1-202,41184102,41184895,41184895,41184102,ENSG00000198443
ENSG00000251439.1,KRTAP4-17P,chr17,41186944,41187136,-,ENST00000508151.1,KRTAP4-17P-201,41186944,41187136,41187136,41186944,ENSG00000251439
ENSG00000240542.4,KRTAP9-1,chr17,41189887,41190639,+,ENST00000635603.1,KRTAP9-1-204,41189908,41190360,41189908,41190360,ENSG00000240542
ENSG00000248807.1,KRTAP9-12P,chr17,41212706,41213237,+,ENST00000514388.1,KRTAP9-12P-201,41212706,41213237,41212706,41213237,ENSG00000248807
ENSG00000239886.5,KRTAP9-2,chr17,41226648,41227652,+,ENST00000377721.3,KRTAP9-2-201,41226648,41227652,41226648,41227652,ENSG00000239886
ENSG00000204873.4,KRTAP9-3,chr17,41232463,41233454,+,ENST00000411528.3,KRTAP9-3-201,41232463,41233454,41232463,41233454,ENSG00000204873
ENSG00000187272.6,KRTAP9-8,chr17,41238045,41239004,+,ENST00000254072.6,KRTAP9-8-201,41238045,41239004,41238045,41239004,ENSG00000187272
ENSG00000241595.2,KRTAP9-4,chr17,41249687,41250653,+,ENST00000334109.3,KRTAP9-4-201,41249687,41250653,41249687,41250653,ENSG00000241595
ENSG00000198083.9,KRTAP9-9,chr17,41255384,41256364,+,ENST00000394008.1,KRTAP9-9-201,41255384,41256364,41255384,41256364,ENSG00000198083
ENSG00000212659.1,KRTAP9-6,chr17,41265339,41266641,+,ENST00000391355.1,KRTAP9-6-201,41265339,41266641,41265339,41266641,ENSG00000212659
ENSG00000229351.1,KRTAP9-11P,chr17,41271311,41271835,+,ENST00000431013.1,KRTAP9-11P-201,41271311,41271835,41271311,41271835,ENSG00000229351
ENSG00000180386.7,KRTAP9-7,chr17,41275659,41276697,+,ENST00000391354.1,KRTAP9-7-201,41275659,41276697,41275659,41276697,ENSG00000180386
ENSG00000237183.1,KRTAP9-10P,chr17,41280604,41280810,+,ENST00000435672.1,KRTAP9-10P-201,41280604,41280810,41280604,41280810,ENSG00000237183
ENSG00000212658.1,KRTAP29-1,chr17,41301826,41302851,-,ENST00000391353.1,KRTAP29-1-201,41301826,41302851,41302851,41301826,ENSG00000212658
ENSG00000212657.1,KRTAP16-1,chr17,41307700,41309253,-,ENST00000391352.1,KRTAP16-1-201,41307700,41309253,41309253,41307700,ENSG00000212657
ENSG00000186860.4,KRTAP17-1,chr17,41314917,41315695,-,ENST00000334202.4,KRTAP17-1-201,41314917,41315695,41315695,41314917,ENSG00000186860
ENSG00000233014.1,TBC1D3P7,chr17,41323427,41329545,+,ENST00000428328.1,TBC1D3P7-201,41323427,41329545,41323427,41329545,ENSG00000233014
ENSG00000108516.5,AC003958.1,chr17,41334632,41335733,+,ENST00000435883.1,AC003958.1-201,41334632,41335733,41334632,41335733,ENSG00000108516
ENSG00000006059.3,KRT33A,chr17,41346092,41350812,-,ENST00000007735.3,KRT33A-201,41346092,41350812,41350812,41346092,ENSG00000006059
ENSG00000131738.10,KRT33B,chr17,41363494,41369800,-,ENST00000251646.7,KRT33B-201,41363494,41369800,41369800,41363494,ENSG00000131738
ENSG00000131737.5,KRT34,chr17,41377650,41382403,-,ENST00000394001.1,KRT34-201,41377650,41382403,41382403,41377650,ENSG00000131737
ENSG00000094796.4,KRT31,chr17,41393724,41397592,-,ENST00000251645.2,KRT31-201,41393724,41397592,41397592,41393724,ENSG00000094796
ENSG00000234859.5,AC003958.2,chr17,41402416,41425049,+,ENST00000430006.5,AC003958.2-201,41402416,41412588,41402416,41412588,ENSG00000234859
ENSG00000225438.1,KRT41P,chr17,41406512,41411775,-,ENST00000393988.2,KRT41P-201,41406512,41411775,41411775,41406512,ENSG00000225438
ENSG00000108417.3,KRT37,chr17,41420753,41424523,-,ENST00000225550.3,KRT37-201,41420753,41424523,41424523,41420753,ENSG00000108417
ENSG00000171360.3,KRT38,chr17,41436446,41440921,-,ENST00000246646.3,KRT38-201,41436446,41440921,41440921,41436446,ENSG00000171360
ENSG00000236473.1,KRT43P,chr17,41448183,41454055,-,ENST00000434019.1,KRT43P-201,41448183,41454055,41454055,41448183,ENSG00000236473
ENSG00000108759.3,KRT32,chr17,41459811,41467429,-,ENST00000225899.3,KRT32-201,41459811,41467429,41467429,41459811,ENSG00000108759
ENSG00000223125.1,RNU2-32P,chr17,41467956,41468146,+,ENST00000411193.1,RNU2-32P-201,41467956,41468146,41467956,41468146,ENSG00000223125
ENSG00000197079.8,KRT35,chr17,41476689,41481140,-,ENST00000246639.6,KRT35-201,41476689,41481140,41481140,41476689,ENSG00000197079
ENSG00000126337.13,KRT36,chr17,41486136,41492546,-,ENST00000393986.2,KRT36-202,41486136,41492546,41492546,41486136,ENSG00000126337
ENSG00000171401.14,KRT13,chr17,41500981,41505705,-,ENST00000587544.5,KRT13-208,41502225,41505613,41505613,41502225,ENSG00000171401
ENSG00000229732.1,AC019349.1,chr17,41500983,41502409,+,ENST00000411759.1,AC019349.1-201,41500983,41502409,41500983,41502409,ENSG00000229732
ENSG00000171346.15,KRT15,chr17,41513743,41522529,-,ENST00000254043.7,KRT15-201,41513743,41522413,41522413,41513743,ENSG00000171346
ENSG00000283796.1,MIR6510,chr17,41517164,41517217,-,ENST00000613845.1,MIR6510-201,41517164,41517217,41517217,41517164,ENSG00000283796
ENSG00000171345.13,KRT19,chr17,41523617,41528308,-,ENST00000361566.7,KRT19-201,41523617,41528308,41528308,41523617,ENSG00000171345
ENSG00000226629.1,LINC00974,chr17,41549606,41554495,-,ENST00000456403.1,LINC00974-201,41549606,41554495,41554495,41549606,ENSG00000226629
ENSG00000171403.9,KRT9,chr17,41565841,41572058,-,ENST00000246662.8,KRT9-201,41565841,41572058,41572058,41565841,ENSG00000171403
ENSG00000186847.5,KRT14,chr17,41582279,41586921,-,ENST00000167586.6,KRT14-201,41582279,41586921,41586921,41582279,ENSG00000186847
ENSG00000186832.8,KRT16,chr17,41609778,41615899,-,ENST00000301653.8,KRT16-201,41609778,41612753,41612753,41609778,ENSG00000186832
ENSG00000128422.16,KRT17,chr17,41619441,41624842,-,ENST00000311208.13,KRT17-201,41619442,41624575,41624575,41619442,ENSG00000128422
ENSG00000214514.8,KRT42P,chr17,41626327,41640199,-,ENST00000398469.5,KRT42P-201,41626327,41640199,41640199,41626327,ENSG00000214514
ENSG00000278954.1,AC130686.1,chr17,41665566,41668031,+,ENST00000622936.1,AC130686.1-201,41665566,41668031,41665566,41668031,ENSG00000278954
ENSG00000173812.10,EIF1,chr17,41688885,41692668,+,ENST00000462917.1,EIF1-202,41688885,41691646,41688885,41691646,ENSG00000173812
ENSG00000184502.3,GAST,chr17,41712326,41715969,+,ENST00000329402.3,GAST-201,41712326,41715969,41712326,41715969,ENSG00000184502
ENSG00000173805.15,HAP1,chr17,41717742,41734644,-,ENST00000393939.6,HAP1-204,41720813,41734644,41734644,41720813,ENSG00000173805
ENSG00000201920.1,RNA5SP442,chr17,41718154,41718260,+,ENST00000365050.1,RNA5SP442-201,41718154,41718260,41718154,41718260,ENSG00000201920
ENSG00000239542.3,RN7SL399P,chr17,41730127,41730405,-,ENST00000471648.3,RN7SL399P-201,41730127,41730405,41730405,41730127,ENSG00000239542
ENSG00000173801.16,JUP,chr17,41754604,41786931,-,ENST00000310706.9,JUP-201,41754604,41786698,41786698,41754604,ENSG00000173801
ENSG00000141696.12,P3H4,chr17,41801947,41812604,-,ENST00000393928.5,P3H4-202,41801954,41812199,41812199,41801954,ENSG00000141696
ENSG00000141756.18,FKBP10,chr17,41812680,41823217,+,ENST00000321562.8,FKBP10-201,41812931,41823217,41812931,41823217,ENSG00000141756
ENSG00000141698.16,NT5C3B,chr17,41825181,41836263,-,ENST00000523903.5,NT5C3B-216,41825181,41836258,41836258,41825181,ENSG00000141698
ENSG00000161594.6,KLHL10,chr17,41835685,41848384,+,ENST00000293303.4,KLHL10-201,41837780,41848384,41837780,41848384,ENSG00000161594
ENSG00000259623.1,AC125257.1,chr17,41848518,41851447,-,ENST00000560400.1,AC125257.1-201,41848518,41851447,41851447,41848518,ENSG00000259623
ENSG00000178502.5,KLHL11,chr17,41853545,41865431,-,ENST00000319121.3,KLHL11-201,41853545,41865431,41865431,41853545,ENSG00000178502
ENSG00000131473.16,ACLY,chr17,41866908,41930542,-,ENST00000352035.6,ACLY-201,41866908,41918987,41918987,41866908,ENSG00000131473
ENSG00000274630.1,AC125257.2,chr17,41867581,41867736,+,ENST00000619176.1,AC125257.2-201,41867581,41867736,41867581,41867736,ENSG00000274630
ENSG00000204815.9,TTC25,chr17,41930635,41965651,+,ENST00000377540.5,TTC25-201,41930656,41965651,41930656,41965651,ENSG00000204815
ENSG00000173786.16,CNP,chr17,41966741,41977731,+,ENST00000393892.7,CNP-202,41966741,41977731,41966741,41977731,ENSG00000173786
ENSG00000168259.14,DNAJC7,chr17,41976433,42021376,-,ENST00000457167.8,DNAJC7-203,41976433,42017653,42017653,41976433,ENSG00000168259
ENSG00000168256.17,NKIRAS2,chr17,42011382,42025644,+,ENST00000307641.9,NKIRAS2-201,42017020,42025644,42017020,42025644,ENSG00000168256
ENSG00000187595.16,ZNF385C,chr17,42025576,42098479,-,ENST00000461831.1,ZNF385C-203,42025576,42028689,42028689,42025576,ENSG00000187595
ENSG00000267221.2,C17orf113,chr17,42038232,42050614,-,ENST00000587304.2,C17orf113-201,42038232,42050614,42050614,42038232,ENSG00000267221
ENSG00000108771.12,DHX58,chr17,42101404,42112733,-,ENST00000251642.7,DHX58-201,42101404,42112733,42112733,42101404,ENSG00000108771
ENSG00000108773.10,KAT2A,chr17,42113108,42121358,-,ENST00000225916.9,KAT2A-201,42113108,42121358,42121358,42113108,ENSG00000108773
ENSG00000267261.5,AC099811.2,chr17,42119674,42154916,-,ENST00000592248.5,AC099811.2-202,42119674,42130564,42130564,42119674,ENSG00000267261
ENSG00000260325.1,HSPB9,chr17,42121431,42123352,+,ENST00000565659.1,HSPB9-201,42121431,42123352,42121431,42123352,ENSG00000260325
ENSG00000108774.14,RAB5C,chr17,42124976,42155044,-,ENST00000393860.7,RAB5C-202,42124978,42155044,42155044,42124978,ENSG00000108774
ENSG00000267658.1,AC099811.3,chr17,42154600,42155972,+,ENST00000586351.1,AC099811.3-201,42154600,42155972,42154600,42155972,ENSG00000267658
ENSG00000089558.8,KCNH4,chr17,42156891,42181278,-,ENST00000264661.3,KCNH4-201,42156895,42181278,42181278,42156895,ENSG00000089558
ENSG00000161610.1,HCRT,chr17,42184060,42185452,-,ENST00000293330.1,HCRT-201,42184060,42185452,42185452,42184060,ENSG00000161610
ENSG00000167925.15,GHDC,chr17,42188799,42194532,-,ENST00000587427.5,GHDC-207,42189089,42194484,42194484,42189089,ENSG00000167925
ENSG00000173757.9,STAT5B,chr17,42199168,42276707,-,ENST00000293328.7,STAT5B-201,42199168,42276406,42276406,42199168,ENSG00000173757
ENSG00000280295.1,AC099811.6,chr17,42233832,42235469,+,ENST00000624554.1,AC099811.6-201,42233832,42235469,42233832,42235469,ENSG00000280295
ENSG00000267758.1,AC099811.4,chr17,42268587,42269807,+,ENST00000592536.1,AC099811.4-201,42268587,42269807,42268587,42269807,ENSG00000267758
ENSG00000236194.3,AC099811.1,chr17,42270517,42272683,-,ENST00000597755.2,AC099811.1-201,42270517,42272683,42272683,42270517,ENSG00000236194
ENSG00000278829.1,AC099811.5,chr17,42272069,42275571,-,ENST00000617211.1,AC099811.5-201,42272069,42275571,42275571,42272069,ENSG00000278829
ENSG00000126561.16,STAT5A,chr17,42287547,42311943,+,ENST00000345506.8,STAT5A-201,42287547,42311943,42287547,42311943,ENSG00000126561
ENSG00000168610.14,STAT3,chr17,42313324,42388568,-,ENST00000264657.9,STAT3-201,42313324,42388568,42388568,42313324,ENSG00000168610
ENSG00000177469.12,CAVIN1,chr17,42402452,42423517,-,ENST00000357037.5,CAVIN1-201,42402452,42423517,42423517,42402452,ENSG00000177469
ENSG00000238704.1,RNU7-97P,chr17,42440198,42440259,-,ENST00000459399.1,RNU7-97P-201,42440198,42440259,42440259,42440198,ENSG00000238704
ENSG00000033627.16,ATP6V0A1,chr17,42458844,42522611,+,ENST00000393829.6,ATP6V0A1-203,42458844,42521485,42458844,42521485,ENSG00000033627
ENSG00000264314.1,MIR548AT,chr17,42494773,42494830,+,ENST00000578714.1,MIR548AT-201,42494773,42494830,42494773,42494830,ENSG00000264314
ENSG00000267222.1,AC107993.1,chr17,42495867,42496550,+,ENST00000591343.1,AC107993.1-201,42495867,42496550,42495867,42496550,ENSG00000267222
ENSG00000267632.1,AC067852.3,chr17,42509784,42511519,+,ENST00000591237.1,AC067852.3-201,42509784,42511519,42509784,42511519,ENSG00000267632
ENSG00000283929.1,MIR5010,chr17,42514188,42514307,+,ENST00000582846.1,MIR5010-201,42514188,42514307,42514188,42514307,ENSG00000283929
ENSG00000267185.1,PTP4A2P1,chr17,42533532,42534009,+,ENST00000590314.1,PTP4A2P1-201,42533532,42534009,42533532,42534009,ENSG00000267185
ENSG00000108784.9,NAGLU,chr17,42536172,42544449,+,ENST00000225927.6,NAGLU-201,42536172,42544449,42536172,42544449,ENSG00000108784
ENSG00000266929.1,AC067852.1,chr17,42536510,42562062,+,ENST00000585572.1,AC067852.1-201,42536510,42562062,42536510,42562062,ENSG00000266929
ENSG00000108785.7,HSD17B1P1,chr17,42546764,42548706,+,ENST00000590052.1,HSD17B1P1-201,42546764,42548706,42546764,42548706,ENSG00000108785
ENSG00000108786.10,HSD17B1,chr17,42549214,42555213,+,ENST00000585807.5,HSD17B1-202,42549214,42555213,42549214,42555213,ENSG00000108786
ENSG00000266962.2,AC067852.2,chr17,42552436,42554748,-,ENST00000590513.2,AC067852.2-201,42552436,42554748,42554748,42552436,ENSG00000266962
ENSG00000068120.14,COASY,chr17,42561467,42566277,+,ENST00000421097.6,COASY-202,42562147,42566260,42562147,42566260,ENSG00000068120
ENSG00000108788.11,MLX,chr17,42567068,42573239,+,ENST00000435881.6,MLX-203,42567068,42573239,42567068,42573239,ENSG00000108788
ENSG00000131470.14,PSMC3IP,chr17,42572315,42577831,-,ENST00000253789.9,PSMC3IP-201,42572323,42577831,42577831,42572323,ENSG00000131470
ENSG00000141699.10,RETREG3,chr17,42579513,42610623,-,ENST00000585894.5,RETREG3-203,42581329,42610623,42610623,42581329,ENSG00000141699
ENSG00000280183.1,AC067852.4,chr17,42598643,42599177,+,ENST00000623270.1,AC067852.4-201,42598643,42599177,42598643,42599177,ENSG00000280183
ENSG00000131462.7,TUBG1,chr17,42609676,42615234,+,ENST00000251413.7,TUBG1-201,42609676,42615234,42609676,42615234,ENSG00000131462
ENSG00000267189.1,ATP5MGP7,chr17,42647834,42648143,+,ENST00000589299.1,ATP5MGP7-201,42647834,42648143,42647834,42648143,ENSG00000267189
ENSG00000267132.1,HMGB3P27,chr17,42648178,42648738,+,ENST00000589177.1,HMGB3P27-201,42648178,42648738,42648178,42648738,ENSG00000267132
ENSG00000037042.8,TUBG2,chr17,42659305,42667006,+,ENST00000251412.7,TUBG2-201,42659305,42667006,42659305,42667006,ENSG00000037042
ENSG00000068137.14,PLEKHH3,chr17,42667914,42676994,-,ENST00000591022.5,PLEKHH3-204,42667914,42676951,42676951,42667914,ENSG00000068137
ENSG00000184451.5,CCR10,chr17,42678889,42683917,-,ENST00000332438.4,CCR10-201,42678889,42681843,42681843,42678889,ENSG00000184451
ENSG00000267042.1,AC100793.2,chr17,42679963,42682020,+,ENST00000593139.1,AC100793.2-201,42679963,42682020,42679963,42682020,ENSG00000267042
ENSG00000108797.11,CNTNAP1,chr17,42682613,42699814,+,ENST00000264638.8,CNTNAP1-201,42682613,42699814,42682613,42699814,ENSG00000108797
ENSG00000267765.1,AC100793.3,chr17,42683187,42699466,-,ENST00000592440.1,AC100793.3-201,42683187,42699466,42699466,42683187,ENSG00000267765
ENSG00000108799.12,EZH1,chr17,42700275,42745049,-,ENST00000415827.6,EZH1-201,42700275,42745042,42745042,42700275,ENSG00000108799
ENSG00000275273.1,MIR6780A,chr17,42708084,42708151,-,ENST00000615089.1,MIR6780A-201,42708084,42708151,42708151,42708084,ENSG00000275273
ENSG00000239671.1,AC100793.1,chr17,42714299,42714643,+,ENST00000479088.1,AC100793.1-201,42714299,42714643,42714299,42714643,ENSG00000239671
ENSG00000273650.1,AC100793.4,chr17,42751289,42751717,-,ENST00000613683.1,AC100793.4-201,42751289,42751717,42751717,42751289,ENSG00000273650
ENSG00000214578.5,HMGN2P15,chr17,42753530,42753799,-,ENST00000585707.1,HMGN2P15-201,42753530,42753799,42753799,42753530,ENSG00000214578
ENSG00000197291.8,RAMP2-AS1,chr17,42753914,42761257,-,ENST00000591082.5,RAMP2-AS1-203,42756199,42761119,42761119,42756199,ENSG00000197291
ENSG00000131477.10,RAMP2,chr17,42758447,42763041,+,ENST00000253796.9,RAMP2-201,42761194,42763036,42761194,42763036,ENSG00000131477
ENSG00000131475.6,VPS25,chr17,42773436,42779599,+,ENST00000253794.6,VPS25-201,42773436,42779599,42773436,42779599,ENSG00000131475
ENSG00000126562.16,WNK4,chr17,42780678,42796936,+,ENST00000246914.9,WNK4-201,42780678,42796936,42780678,42796936,ENSG00000126562
ENSG00000183978.7,COA3,chr17,42795147,42798704,-,ENST00000328434.7,COA3-201,42797634,42798704,42798704,42797634,ENSG00000183978
ENSG00000176563.9,CNTD1,chr17,42798792,42811587,+,ENST00000588408.5,CNTD1-204,42798792,42810635,42798792,42810635,ENSG00000176563
ENSG00000126581.12,BECN1,chr17,42810134,42833350,-,ENST00000361523.8,BECN1-201,42810134,42824263,42824263,42810134,ENSG00000126581
ENSG00000278447.1,MIR6781,chr17,42823880,42823943,-,ENST00000621616.1,MIR6781-201,42823880,42823943,42823943,42823880,ENSG00000278447
