gene_id,TSS_B37
ENSG00000277133,38910387
ENSG00000277135,96683681
ENSG00000277136,41948297
ENSG00000277138,134891830
ENSG00000277141,117786130
ENSG00000277142,577407
ENSG00000277143,158054566
ENSG00000277144,59408288
ENSG00000277146,28600130
ENSG00000277147,144341879
ENSG00000277149,72298779
ENSG00000277150,154688281
ENSG00000277151,33357013
ENSG00000277152,67152642
ENSG00000277156,19854817
ENSG00000277157,26189340
ENSG00000277159,113260731
ENSG00000277161,34890815
ENSG00000277162,190986389
ENSG00000277168,38419181
ENSG00000277170,4476904
ENSG00000277171,79775254
ENSG00000277172,57687943
ENSG00000277173,48162313
ENSG00000277174,56755059
ENSG00000277182,36905614
ENSG00000277184,45025109
ENSG00000277186,133170284
ENSG00000277188,76008021
ENSG00000277191,28352759
ENSG00000277194,62620507
ENSG00000277198,45119192
ENSG00000277199,148854293
ENSG00000277200,2652946
ENSG00000277202,37265102
ENSG00000277206,64228535
ENSG00000277209,20811566
ENSG00000277210,102064942
ENSG00000277211,20166971
ENSG00000277213,44562113
ENSG00000277214,79637470
ENSG00000277215,140271470
ENSG00000277217,129654783
ENSG00000277218,131903262
ENSG00000277223,71842186
ENSG00000277224,26199745
ENSG00000277227,29352585
ENSG00000277228,47048382
ENSG00000277229,58746527
ENSG00000277232,46692557
ENSG00000277233,49003406
ENSG00000277234,17200204
ENSG00000277235,34652485
ENSG00000277241,177418860
ENSG00000277243,22049275
ENSG00000277245,56739319
ENSG00000277246,108919669
ENSG00000277247,70964750
ENSG00000277248,
ENSG00000277249,43191801
ENSG00000277250,128392864
ENSG00000277252,19766794
ENSG00000277253,56873030
ENSG00000277255,81567508
ENSG00000277258,36906070
ENSG00000277260,40715663
ENSG00000277264,32147594
ENSG00000277265,5911681
ENSG00000277268,35293969
ENSG00000277269,130127325
ENSG00000277270,60012686
ENSG00000277274,
ENSG00000277277,35773370
ENSG00000277282,10862622
ENSG00000277283,120554712
ENSG00000277287,3220352
ENSG00000277288,44788018
ENSG00000277289,52561061
ENSG00000277290,243483
ENSG00000277295,75560772
ENSG00000277297,41800821
ENSG00000277299,110386195
ENSG00000277301,31097763
ENSG00000277304,32928296
ENSG00000277306,140992492
ENSG00000277308,99057048
ENSG00000277310,47782831
ENSG00000277311,45161195
ENSG00000277313,145044651
ENSG00000277315,7847975
ENSG00000277319,32057836
ENSG00000277320,79400699
ENSG00000277322,20747114
ENSG00000277324,51796398
ENSG00000277327,6760613
ENSG00000277332,143697655
ENSG00000277340,67864686
ENSG00000277341,36267502
ENSG00000277342,32262011
ENSG00000277344,16860719
ENSG00000277349,90242273
ENSG00000277350,40750137
ENSG00000277351,65342140
ENSG00000277352,45914758
ENSG00000277357,90440062
ENSG00000277358,45698278
ENSG00000277363,36762205
ENSG00000277367,20097282
ENSG00000277368,26796329
ENSG00000277369,11891325
ENSG00000277370,16343351
ENSG00000277371,127557865
ENSG00000277373,17546496
ENSG00000277379,
ENSG00000277382,74705843
ENSG00000277383,48111711
ENSG00000277385,38677295
ENSG00000277386,33910853
ENSG00000277387,82722537
ENSG00000277388,47654687
ENSG00000277391,74703773
ENSG00000277396,47610300
ENSG00000277397,53646594
ENSG00000277399,36499839
ENSG00000277402,31323093
ENSG00000277406,
ENSG00000277408,122852581
ENSG00000277410,25885648
ENSG00000277411,15522531
ENSG00000277412,43617332
ENSG00000277413,60969471
ENSG00000277418,49229230
ENSG00000277422,86840696
ENSG00000277423,121141671
ENSG00000277425,5048800
ENSG00000277426,37179648
ENSG00000277435,23181938
ENSG00000277436,86831012
ENSG00000277437,
ENSG00000277438,22732405
ENSG00000277440,4480524
ENSG00000277443,114178525
ENSG00000277444,145278607
ENSG00000277446,10831665
ENSG00000277447,3025385
ENSG00000277448,58739962
ENSG00000277449,48808035
ENSG00000277450,26700276
ENSG00000277452,150539336
ENSG00000277453,40932023
ENSG00000277455,24449724
ENSG00000277458,12020057
ENSG00000277459,101981188
ENSG00000277460,28315373
ENSG00000277462,247242113
ENSG00000277463,60703393
ENSG00000277464,32894323
ENSG00000277465,102130730
ENSG00000277466,17453887
ENSG00000277467,30904928
ENSG00000277468,96136779
ENSG00000277469,27241922
ENSG00000277473,11644301
ENSG00000277474,53228127
ENSG00000277476,66129343
ENSG00000277478,47588180
ENSG00000277479,43073949
ENSG00000277481,72034301
ENSG00000277482,78592044
ENSG00000277483,48421325
ENSG00000277486,134776681
ENSG00000277488,36300335
ENSG00000277490,40812901
ENSG00000277491,698547
ENSG00000277492,70066145
ENSG00000277493,24025352
ENSG00000277494,144295094
ENSG00000277496,61282119
ENSG00000277498,62085273
ENSG00000277499,62306542
ENSG00000277500,32079698
ENSG00000277501,36002977
ENSG00000277502,207025568
ENSG00000277504,87718083
ENSG00000277505,23421818
ENSG00000277506,100917535
ENSG00000277508,26052987
ENSG00000277509,44570883
ENSG00000277510,40956133
ENSG00000277511,30454615
ENSG00000277512,16344541
ENSG00000277513,43569758
ENSG00000277514,5924998
ENSG00000277515,23263719
ENSG00000277516,55547147
ENSG00000277519,23964365
ENSG00000277521,112339
ENSG00000277524,135469602
ENSG00000277526,2480810
ENSG00000277527,103512238
ENSG00000277529,20084337
ENSG00000277531,46932193
ENSG00000277532,58202835
ENSG00000277533,42855284
ENSG00000277534,24125755
ENSG00000277535,118206924
ENSG00000277541,47915700
ENSG00000277542,46801055
ENSG00000277543,31439502
ENSG00000277544,64755362
ENSG00000277545,113465881
ENSG00000277548,55638950
ENSG00000277549,60896726
ENSG00000277550,36733363
ENSG00000277553,27245759
ENSG00000277556,107361694
ENSG00000277558,33064011
ENSG00000277559,54324878
ENSG00000277561,23255242
ENSG00000277562,52745693
ENSG00000277563,24544176
ENSG00000277565,64014955
ENSG00000277566,113687272
ENSG00000277568,145889680
ENSG00000277569,28513780
ENSG00000277572,15448359
ENSG00000277575,40484769
ENSG00000277576,134958921
ENSG00000277577,73051105
ENSG00000277578,85185994
ENSG00000277579,35391966
ENSG00000277581,37591116
ENSG00000277582,85753530
ENSG00000277583,116593269
ENSG00000277586,24814235
ENSG00000277587,9832580
ENSG00000277588,58846055
ENSG00000277589,35355898
ENSG00000277590,208031125
ENSG00000277591,95669588
ENSG00000277592,59569896
ENSG00000277595,110470051
ENSG00000277597,1588021
ENSG00000277598,
ENSG00000277599,65191432
ENSG00000277602,2021897
ENSG00000277604,81396918
ENSG00000277605,47336551
ENSG00000277608,23955759
ENSG00000277610,144311375
ENSG00000277611,42168812
ENSG00000277613,
ENSG00000277617,32735198
ENSG00000277618,46042740
ENSG00000277619,134370212
ENSG00000277621,12886319
ENSG00000277628,109741065
ENSG00000277631,72657
ENSG00000277632,34417515
ENSG00000277634,50306211
ENSG00000277635,109014087
ENSG00000277636,55156761
ENSG00000277637,30435937
ENSG00000277639,53086785
ENSG00000277640,88418136
ENSG00000277646,29317832
ENSG00000277647,18450884
ENSG00000277651,66454165
ENSG00000277653,22117665
ENSG00000277654,95384289
ENSG00000277655,
ENSG00000277661,29003799
ENSG00000277662,41803812
ENSG00000277668,131361035
ENSG00000277670,80589690
ENSG00000277671,
ENSG00000277672,49468823
ENSG00000277673,105809252
ENSG00000277675,74641154
ENSG00000277677,52150549
ENSG00000277678,149671867
ENSG00000277681,201832502
ENSG00000277684,48915466
ENSG00000277687,120453047
ENSG00000277688,35969788
ENSG00000277689,64015134
ENSG00000277690,20377025
ENSG00000277692,30942857
ENSG00000277693,11169720
ENSG00000277694,27139587
ENSG00000277695,90668954
ENSG00000277698,16423163
ENSG00000277701,97947094
ENSG00000277702,148932786
ENSG00000277704,243053550
ENSG00000277705,11660342
ENSG00000277708,43471180
ENSG00000277710,19718327
ENSG00000277711,19967992
ENSG00000277713,133501685
ENSG00000277715,106644538
ENSG00000277717,85736032
ENSG00000277718,74671425
ENSG00000277720,26219274
ENSG00000277721,46413210
ENSG00000277728,71199570
ENSG00000277732,135610562
ENSG00000277734,23016448
ENSG00000277737,42859344
ENSG00000277738,92028665
ENSG00000277739,
ENSG00000277740,70763671
ENSG00000277741,83188580
ENSG00000277743,14346922
ENSG00000277744,41879877
ENSG00000277745,154689666
ENSG00000277746,86865891
ENSG00000277747,96126084
ENSG00000277748,46753420
ENSG00000277749,74612029
ENSG00000277752,50649707
ENSG00000277754,101612032
ENSG00000277755,23116383
ENSG00000277757,45642669
ENSG00000277758,46971400
ENSG00000277759,40320442
ENSG00000277762,147161376
ENSG00000277763,56584708
ENSG00000277764,71127286
ENSG00000277766,16149265
ENSG00000277767,111568352
ENSG00000277769,45065759
ENSG00000277770,15452836
ENSG00000277771,50240105
ENSG00000277774,42032162
ENSG00000277775,26250863
ENSG00000277777,
ENSG00000277778,69148186
ENSG00000277782,81292322
ENSG00000277784,79660788
ENSG00000277785,25333952
ENSG00000277790,58748388
ENSG00000277791,36908995
ENSG00000277794,41305118
ENSG00000277795,140638804
ENSG00000277797,82261404
ENSG00000277801,89623088
ENSG00000277803,23907682
ENSG00000277806,44480968
ENSG00000277809,45162725
ENSG00000277817,155921127
ENSG00000277818,78858669
ENSG00000277825,16463993
ENSG00000277826,94103526
ENSG00000277828,102120110
ENSG00000277829,36862201
ENSG00000277830,47894965
ENSG00000277831,44944013
ENSG00000277837,55094366
ENSG00000277840,117440269
ENSG00000277841,22156767
ENSG00000277842,238419575
ENSG00000277846,62621204
ENSG00000277851,92757608
ENSG00000277852,89503394
ENSG00000277855,71630873
ENSG00000277858,154610359
ENSG00000277859,135465206
ENSG00000277862,13165443
ENSG00000277863,107556447
ENSG00000277864,83424698
ENSG00000277865,22736485
ENSG00000277866,150357982
ENSG00000277867,23158156
ENSG00000277869,69510936
ENSG00000277870,20326437
ENSG00000277872,25851614
ENSG00000277873,118463323
ENSG00000277876,30841524
ENSG00000277878,28927566
ENSG00000277879,119028179
ENSG00000277880,
ENSG00000277881,29417988
ENSG00000277882,161381592
ENSG00000277883,107217309
ENSG00000277887,62223700
ENSG00000277888,145112283
ENSG00000277889,109363210
ENSG00000277892,61645750
ENSG00000277893,31806007
ENSG00000277895,64846681
ENSG00000277899,42102332
ENSG00000277900,96336674
ENSG00000277901,23305989
ENSG00000277903,
ENSG00000277904,2630714
ENSG00000277907,46004862
ENSG00000277911,35337467
ENSG00000277912,180470484
ENSG00000277913,50618786
ENSG00000277914,86927756
ENSG00000277916,29497965
ENSG00000277918,149224221
ENSG00000277919,62596933
ENSG00000277920,16445510
ENSG00000277922,73513193
ENSG00000277925,169482835
ENSG00000277930,4867691
ENSG00000277932,5914439
ENSG00000277935,13693166
ENSG00000277938,25209787
ENSG00000277941,27067366
ENSG00000277942,113917235
ENSG00000277945,66224531
ENSG00000277946,97627638
ENSG00000277947,19015949
ENSG00000277948,175957315
ENSG00000277950,20058240
ENSG00000277952,8492779
ENSG00000277954,79240636
ENSG00000277957,7466605
ENSG00000277958,29367712
ENSG00000277959,133784707
ENSG00000277965,37340746
ENSG00000277966,27226512
ENSG00000277967,47897023
ENSG00000277968,141697396
ENSG00000277969,36858706
ENSG00000277971,20800907
ENSG00000277972,36886595
ENSG00000277973,136527617
ENSG00000277975,23756806
ENSG00000277977,52895913
ENSG00000277978,66599904
ENSG00000277981,79498005
ENSG00000277984,94790447
ENSG00000277985,7481274
ENSG00000277986,232576236
ENSG00000277987,98964250
ENSG00000277988,20217995
ENSG00000277991,
ENSG00000277994,54359750
ENSG00000277997,307684
ENSG00000277998,165430252
ENSG00000277999,29283542
ENSG00000278000,77919636
ENSG00000278001,44822001
ENSG00000278002,50329791
ENSG00000278004,218148094
ENSG00000278007,4127490
ENSG00000278008,18703329
ENSG00000278009,50067842
ENSG00000278010,46042874
ENSG00000278011,88995640
ENSG00000278012,30557985
ENSG00000278013,83209621
ENSG00000278017,60193558
ENSG00000278020,27228436
ENSG00000278022,99203440
ENSG00000278023,34257777
ENSG00000278026,181432974
ENSG00000278028,67764522
ENSG00000278030,
ENSG00000278034,25245907
ENSG00000278035,34821774
ENSG00000278038,50433118
ENSG00000278039,73070323
ENSG00000278040,77631764
ENSG00000278041,21483572
ENSG00000278044,20362054
ENSG00000278045,32458344
ENSG00000278048,
ENSG00000278050,65191110
ENSG00000278052,31805895
ENSG00000278053,36003475
ENSG00000278054,46117304
ENSG00000278055,130128146
ENSG00000278057,153524206
ENSG00000278058,79639700
ENSG00000278060,73161484
ENSG00000278068,42492066
ENSG00000278069,2118283
ENSG00000278071,103674438
ENSG00000278072,116435308
ENSG00000278073,1231550
ENSG00000278075,77660903
ENSG00000278077,46114041
ENSG00000278078,29391564
ENSG00000278083,223811106
ENSG00000278084,122312100
ENSG00000278085,134866214
ENSG00000278089,25427533
ENSG00000278090,99557756
ENSG00000278095,26426833
ENSG00000278097,34554250
ENSG00000278098,51606232
ENSG00000278099,
ENSG00000278100,14433875
ENSG00000278102,18305276
ENSG00000278103,96078809
ENSG00000278104,30003694
ENSG00000278106,11114812
ENSG00000278107,74517692
ENSG00000278108,53450729
ENSG00000278109,41685091
ENSG00000278110,20475156
ENSG00000278112,124004403
ENSG00000278113,73141352
ENSG00000278122,42859343
ENSG00000278123,25349790
ENSG00000278124,22337144
ENSG00000278126,51596364
ENSG00000278128,23854368
ENSG00000278129,58790322
ENSG00000278130,141074226
ENSG00000278131,91777537
ENSG00000278133,31133557
ENSG00000278135,25252168
ENSG00000278138,34302583
ENSG00000278139,46642160
ENSG00000278143,19495426
ENSG00000278144,65190745
ENSG00000278146,96774127
ENSG00000278147,45549053
ENSG00000278151,89631299
ENSG00000278153,13349350
ENSG00000278156,45150030
ENSG00000278158,45661731
ENSG00000278159,7352256
ENSG00000278160,52224659
ENSG00000278171,62909660
ENSG00000278172,30438766
ENSG00000278175,41955146
ENSG00000278177,93879570
ENSG00000278180,227678393
ENSG00000278181,18668539
ENSG00000278182,146011092
ENSG00000278184,
ENSG00000278188,
ENSG00000278189,
ENSG00000278192,6048543
ENSG00000278193,73573705
ENSG00000278195,37608517
ENSG00000278196,23165154
ENSG00000278197,27156916
ENSG00000278200,79448596
ENSG00000278202,83087382
ENSG00000278204,53432697
ENSG00000278205,56530230
ENSG00000278206,143806117
ENSG00000278212,13370708
ENSG00000278213,46871141
ENSG00000278214,85170757
ENSG00000278215,126246788
ENSG00000278217,65270386
ENSG00000278218,11166889
ENSG00000278221,16418446
ENSG00000278222,23608420
ENSG00000278223,43012049
ENSG00000278224,41748521
ENSG00000278226,57676589
ENSG00000278231,47465995
ENSG00000278233,
ENSG00000278234,149959565
ENSG00000278236,86814166
ENSG00000278237,76008589
ENSG00000278238,53029466
ENSG00000278239,42340005
ENSG00000278242,27605074
ENSG00000278249,109642816
ENSG00000278250,120456705
ENSG00000278254,9229487
ENSG00000278255,2327086
ENSG00000278256,5220894
ENSG00000278259,34899284
ENSG00000278261,74557717
ENSG00000278263,22473353
ENSG00000278264,55756618
ENSG00000278265,15024678
ENSG00000278266,127631695
ENSG00000278267,17436
ENSG00000278273,148873404
ENSG00000278274,28906405
ENSG00000278275,129024184
ENSG00000278276,30168694
ENSG00000278278,20102274
ENSG00000278281,86823370
ENSG00000278283,55071554
ENSG00000278287,64014887
ENSG00000278289,134866176
ENSG00000278291,21277857
ENSG00000278292,29828934
ENSG00000278299,34757033
ENSG00000278301,19959514
ENSG00000278305,31994127
ENSG00000278311,34900762
ENSG00000278313,72897349
ENSG00000278317,119843247
ENSG00000278318,44952766
ENSG00000278319,55128459
ENSG00000278324,128902873
ENSG00000278328,55751344
ENSG00000278330,74824559
ENSG00000278331,66712734
ENSG00000278332,27478281
ENSG00000278333,87372943
ENSG00000278334,27225452
ENSG00000278337,19746914
ENSG00000278338,42529945
ENSG00000278340,28735574
ENSG00000278341,88776845
ENSG00000278342,92020755
ENSG00000278344,120938893
ENSG00000278346,38538090
ENSG00000278348,74454961
ENSG00000278349,71184550
ENSG00000278351,45650257
ENSG00000278356,2994986
ENSG00000278358,52223980
ENSG00000278359,64109376
ENSG00000278367,33762722
ENSG00000278370,91193863
ENSG00000278374,124467347
ENSG00000278376,118661964
ENSG00000278381,15026395
ENSG00000278382,92870527
ENSG00000278383,25661418
ENSG00000278385,48298906
ENSG00000278388,93544300
ENSG00000278389,19122806
ENSG00000278390,41707076
ENSG00000278391,20498847
ENSG00000278395,34569148
ENSG00000278396,93800875
ENSG00000278399,57379744
ENSG00000278400,57335266
ENSG00000278404,27053486
ENSG00000278406,193640670
ENSG00000278408,71842171
ENSG00000278410,21595617
ENSG00000278412,100991499
ENSG00000278413,26933839
ENSG00000278416,74988819
ENSG00000278418,178178610
ENSG00000278419,3176759
ENSG00000278420,36682953
ENSG00000278421,73494177
ENSG00000278422,84874452
ENSG00000278424,109855949
ENSG00000278428,60806501
ENSG00000278431,145473699
ENSG00000278433,45029870
ENSG00000278434,4583671
ENSG00000278438,147329736
ENSG00000278441,178269236
ENSG00000278445,103555690
ENSG00000278446,9210903
ENSG00000278447,40975961
ENSG00000278449,143079780
ENSG00000278454,135612501
ENSG00000278455,243213085
ENSG00000278456,101429311
ENSG00000278459,8008766
ENSG00000278462,47291559
ENSG00000278463,26033846
ENSG00000278464,32483468
ENSG00000278465,206648147
ENSG00000278467,224181965
ENSG00000278469,3233944
ENSG00000278472,34264716
ENSG00000278473,106899493
ENSG00000278475,46182973
ENSG00000278477,34837001
ENSG00000278478,9907741
ENSG00000278480,15552870
ENSG00000278482,116831702
ENSG00000278483,27536594
ENSG00000278484,122745109
ENSG00000278485,41530908
ENSG00000278486,97195555
ENSG00000278487,43143616
ENSG00000278492,44482529
ENSG00000278493,42200912
ENSG00000278496,27651356
ENSG00000278497,20776210
ENSG00000278498,104787094
ENSG00000278499,60393384
ENSG00000278502,172107336
ENSG00000278505,35732928
ENSG00000278513,59024388
ENSG00000278514,91565997
ENSG00000278517,4873445
ENSG00000278518,135341017
ENSG00000278520,42717661
ENSG00000278522,22083259
ENSG00000278523,62155839
ENSG00000278524,219206635
ENSG00000278525,20719374
ENSG00000278526,116830188
ENSG00000278527,62621757
ENSG00000278528,28788855
ENSG00000278529,11804769
ENSG00000278530,79590863
ENSG00000278531,45693771
ENSG00000278532,67066485
ENSG00000278535,34948310
ENSG00000278537,98041868
ENSG00000278540,35766927
ENSG00000278541,22679576
ENSG00000278543,52978492
ENSG00000278546,29887152
ENSG00000278549,145584423
ENSG00000278551,44107918
ENSG00000278552,22646677
ENSG00000278554,74009078
ENSG00000278558,20377670
ENSG00000278561,49348185
ENSG00000278569,17245277
ENSG00000278570,72084978
ENSG00000278571,159030740
ENSG00000278572,26546967
ENSG00000278576,89055576
ENSG00000278577,63454283
ENSG00000278580,86411667
ENSG00000278581,62776878
ENSG00000278582,34812810
ENSG00000278585,5502696
